Active,Confirmed,Country/Region,Date,Deaths,Lat,Long,Province/State,Recovered,WHO Region
12731,179021,Germany,2020-05-21,8203,51.165690999999995,10.451526,,158087,Europe
4340,6269,Ghana,2020-05-21,31,7.9465,-1.0232,,1898,Africa
1311,2853,Greece,2020-05-21,168,39.0742,21.8243,,1374,Europe
2242,2512,Guatemala,2020-05-21,48,15.7835,-90.2308,,222,Americas
1474,3067,Guinea,2020-05-21,18,9.9456,-9.6966,,1575,Africa
60,127,Guyana,2020-05-21,10,4.860416000000002,-58.93018000000001,,57,Americas
688,734,Haiti,2020-05-21,25,18.9712,-72.2852,,21,Americas
10,12,Holy See,2020-05-21,0,41.9029,12.4534,,2,Europe
2651,3204,Honduras,2020-05-21,156,15.2,-86.2419,,397,Americas
1659,3641,Hungary,2020-05-21,473,47.1625,19.5033,,1509,Europe
3,1803,Iceland,2020-05-21,10,64.9631,-19.0208,,1790,Europe
66089,118226,India,2020-05-21,3584,20.593684,78.96288,,48553,South-East Asia
14046,20162,Indonesia,2020-05-21,1278,-0.7893,113.9213,,4838,South-East Asia
21528,129341,Iran,2020-05-21,7249,32.427908,53.68804599999999,,100564,Eastern Mediterranean
1254,3877,Iraq,2020-05-21,140,33.223191,43.679291,,2483,Eastern Mediterranean
1748,24391,Ireland,2020-05-21,1583,53.1424,-7.6921,,21060,Europe
2680,16683,Israel,2020-05-21,279,31.046051000000002,34.851612,,13724,Europe
60960,228006,Italy,2020-05-21,32486,41.87194,12.56738,,134560,Europe
344,534,Jamaica,2020-05-21,9,18.1096,-77.2975,,181,Americas
2864,16362,Japan,2020-05-21,826,36.204824,138.252924,,12672,Western Pacific
218,684,Jordan,2020-05-21,9,31.24,36.51,,457,Eastern Mediterranean
3356,7234,Kazakhstan,2020-05-21,35,48.0196,66.9237,,3843,Europe
684,1109,Kenya,2020-05-21,50,-0.0236,37.9062,,375,Africa
716,11142,South Korea,2020-05-21,264,35.90775700000001,127.766922,,10162,Western Pacific
13275,18609,Kuwait,2020-05-21,129,29.311659999999996,47.481766,,5205,Eastern Mediterranean
376,1313,Kyrgyzstan,2020-05-21,14,41.20438,74.766098,,923,Europe
309,1025,Latvia,2020-05-21,22,56.8796,24.6032,,694,Europe
335,1024,Lebanon,2020-05-21,26,33.8547,35.8623,,663,Eastern Mediterranean
86,240,Liberia,2020-05-21,23,6.4280550000000005,-9.429499,,131,Africa
0,82,Liechtenstein,2020-05-21,1,47.14,9.55,,81,Europe
483,1593,Lithuania,2020-05-21,61,55.1694,23.8813,,1049,Europe
130,3980,Luxembourg,2020-05-21,109,49.8153,6.1296,,3741,Europe
272,405,Madagascar,2020-05-21,2,-18.766947000000002,46.869107,,131,Africa
1149,7059,Malaysia,2020-05-21,114,4.210483999999999,101.97576600000001,,5796,Western Pacific
1121,1216,Maldives,2020-05-21,4,3.2028,73.2207,,91,South-East Asia
125,599,Malta,2020-05-21,6,35.9375,14.3754,,468,Europe
161,173,Mauritania,2020-05-21,5,21.0079,-10.9408,,7,Africa
0,332,Mauritius,2020-05-21,10,-20.348404000000002,57.552152,,322,Africa
12905,59567,Mexico,2020-05-21,6510,23.6345,-102.5528,,40152,Americas
3518,6704,Moldova,2020-05-21,233,47.4116,28.3699,,2953,Europe
3,97,Monaco,2020-05-21,4,43.7333,7.4167,,90,Europe
114,140,Mongolia,2020-05-21,0,46.8625,103.8467,,26,Western Pacific
1,324,Montenegro,2020-05-21,9,42.708678000000006,19.37439,,314,Europe
2735,7211,Morocco,2020-05-21,196,31.7917,-7.0926,,4280,Eastern Mediterranean
4,18,Namibia,2020-05-21,0,-22.9576,18.4904,,14,Africa
405,457,Nepal,2020-05-21,3,28.1667,84.25,,49,South-East Asia
3,101,Netherlands,2020-05-21,3,12.5211,-69.9683,Aruba,95,Europe
1,16,Netherlands,2020-05-21,1,12.1696,-68.99,Curacao,14,Europe
8,77,Netherlands,2020-05-21,15,18.0425,-63.0548,Sint Maarten,54,Europe
38925,44700,Netherlands,2020-05-21,5775,52.1326,5.2913,,0,Europe
28,1504,New Zealand,2020-05-21,21,-40.9006,174.886,,1455,Western Pacific
63,279,Nicaragua,2020-05-21,17,12.865416,-85.207229,,199,Americas
111,924,Niger,2020-05-21,60,17.607789,8.081666,,753,Africa
4898,7016,Nigeria,2020-05-21,211,9.082,8.6753,,1907,Africa
409,1898,North Macedonia,2020-05-21,111,41.6086,21.7453,,1378,Europe
8042,8309,Norway,2020-05-21,235,60.472,8.4689,,32,Europe
4518,6370,Oman,2020-05-21,31,21.512583,55.92325500000001,,1821,Eastern Mediterranean
34426,50694,Pakistan,2020-05-21,1067,30.3753,69.3451,,15201,Eastern Mediterranean
3580,10116,Panama,2020-05-21,291,8.538,-80.7821,,6245,Americas
0,8,Papua New Guinea,2020-05-21,0,-6.314993,143.95555,,8,Western Pacific
569,836,Paraguay,2020-05-21,11,-23.4425,-58.4438,,256,Americas
62034,108769,Peru,2020-05-21,3148,-9.19,-75.0152,,43587,Americas
9588,13434,Philippines,2020-05-21,846,12.879721,121.77401699999999,,3000,Western Pacific
10719,20143,Poland,2020-05-21,972,51.9194,19.1451,,8452,Europe
22183,29912,Portugal,2020-05-21,1277,39.3999,-8.2245,,6452,Europe
31346,38651,Qatar,2020-05-21,17,25.3548,51.1839,,7288,Eastern Mediterranean
5848,17585,Romania,2020-05-21,1156,45.9432,24.9668,,10581,Europe
221774,317554,Russia,2020-05-21,3099,61.52401,105.31875600000001,,92681,Europe
103,320,Rwanda,2020-05-21,0,-1.9403,29.8739,,217,Africa
0,18,Saint Lucia,2020-05-21,0,13.9094,-60.9789,,18,Americas
4,18,Saint Vincent and the Grenadines,2020-05-21,0,12.9843,-61.2872,,14,Americas
382,658,San Marino,2020-05-21,41,43.9424,12.4578,,235,Europe
28686,65077,Saudi Arabia,2020-05-21,351,23.885942,45.079162,,36040,Eastern Mediterranean
1528,2812,Senegal,2020-05-21,33,14.4974,-14.4524,,1251,Africa
5312,10919,Serbia,2020-05-21,237,44.0165,21.0059,,5370,Europe
0,11,Seychelles,2020-05-21,0,-4.6796,55.492,,11,Africa
17672,29812,Singapore,2020-05-21,23,1.2833,103.8333,,12117,Western Pacific
229,1502,Slovakia,2020-05-21,28,48.669,19.699,,1245,Europe
22,1468,Slovenia,2020-05-21,106,46.1512,14.9955,,1340,Europe
1329,1594,Somalia,2020-05-21,61,5.152149,46.199616,,204,Eastern Mediterranean
9818,19137,South Africa,2020-05-21,369,-30.5595,22.9375,,8950,Africa
54721,233037,Spain,2020-05-21,27940,40.463667,-3.7492199999999998,,150376,Europe
442,1055,Sri Lanka,2020-05-21,9,7.873054,80.77179699999998,,604,South-East Asia
2708,3138,Sudan,2020-05-21,121,12.8628,30.2176,,309,Eastern Mediterranean
1,11,Suriname,2020-05-21,1,3.9193,-56.0278,,9,Americas
28301,32172,Sweden,2020-05-21,3871,60.128161,18.643501,,0,Europe
896,30694,Switzerland,2020-05-21,1898,46.8182,8.2275,,27900,Europe
35,440,Taiwan*,2020-05-21,7,23.7,121.0,,398,Western Pacific
305,509,Tanzania,2020-05-21,21,-6.369028,34.888822,,183,Africa
84,3037,Thailand,2020-05-21,56,15.870032,100.992541,,2897,South-East Asia
224,354,Togo,2020-05-21,12,8.6195,0.8248,,118,Africa
0,116,Trinidad and Tobago,2020-05-21,8,10.6918,-61.2225,,108,Americas
116,1046,Tunisia,2020-05-21,47,33.886917,9.537499,,883,Eastern Mediterranean
34309,153548,Turkey,2020-05-21,4249,38.9637,35.2433,,114990,Europe
94,160,Uganda,2020-05-21,0,1.373333,32.290275,,66,Africa
12900,19706,Ukraine,2020-05-21,579,48.3794,31.1656,,6227,Europe
13906,26898,United Arab Emirates,2020-05-21,237,23.424076,53.847818000000004,,12755,Eastern Mediterranean
36,125,United Kingdom,2020-05-21,9,32.3078,-64.7505,Bermuda,80,Europe
65,121,United Kingdom,2020-05-21,1,19.3133,-81.2546,Cayman Islands,55,Europe
5,558,United Kingdom,2020-05-21,45,49.3723,-2.3644,Channel Islands,508,Europe
5,151,United Kingdom,2020-05-21,0,36.1408,-5.3536,Gibraltar,146,Europe
9,336,United Kingdom,2020-05-21,24,54.2361,-4.5481,Isle of Man,303,Europe
0,11,United Kingdom,2020-05-21,1,16.742498,-62.187366000000004,Montserrat,10,Europe
204702,240795,United Kingdom,2020-05-21,36093,55.3781,-3.4360000000000004,,0,Europe
135,749,Uruguay,2020-05-21,20,-32.5228,-55.7658,,594,Americas
1190338,1584512,US,2020-05-21,95756,40.0,-100.0,,298418,Americas
544,2964,Uzbekistan,2020-05-21,13,41.377491,64.585262,,2407,Europe
610,882,Venezuela,2020-05-21,10,6.4238,-66.5897,,262,Americas
58,324,Vietnam,2020-05-21,0,14.058323999999999,108.277199,,266,Western Pacific
557,866,Zambia,2020-05-21,7,-13.133897,27.849332,,302,Africa
29,51,Zimbabwe,2020-05-21,4,-19.015438,29.154857,,18,Africa
0,16,Dominica,2020-05-21,0,15.415,-61.371,,16,Americas
5,22,Grenada,2020-05-21,0,12.1165,-61.678999999999995,,17,Americas
162,162,Mozambique,2020-05-21,0,-18.665695,35.529562,,0,Africa
55,58,Syria,2020-05-21,3,34.802075,38.99681500000001,,0,Eastern Mediterranean
24,24,Timor-Leste,2020-05-21,0,-8.874217,125.727539,,0,South-East Asia
0,18,Belize,2020-05-21,2,17.1899,-88.4976,,16,Americas
5,19,Laos,2020-05-21,0,19.856270000000002,102.495496,,14,Western Pacific
33,71,Libya,2020-05-21,3,26.3351,17.228331,,35,Eastern Mediterranean
75,423,West Bank and Gaza,2020-05-21,2,31.9522,35.2332,,346,Eastern Mediterranean
1061,1109,Guinea-Bissau,2020-05-21,6,11.8037,-15.1804,,42,Africa
329,947,Mali,2020-05-21,60,17.570692,-3.996166000000001,,558,Africa
0,15,Saint Kitts and Nevis,2020-05-21,0,17.357822,-62.782998,,15,Americas
5,5,Canada,2020-05-21,0,64.8255,-124.8457,Northwest Territories,0,Americas
11,11,Canada,2020-05-21,0,64.2823,-135.0,Yukon,0,Americas
202,1003,Kosovo,2020-05-21,29,42.602636,20.902977,,772,Europe
85,199,Burma,2020-05-21,6,21.9162,95.956,,108,South-East Asia
0,3,United Kingdom,2020-05-21,0,18.2206,-63.0686,Anguilla,3,Europe
1,8,United Kingdom,2020-05-21,1,18.4207,-64.64,British Virgin Islands,6,Europe
1,12,United Kingdom,2020-05-21,1,21.69400000000001,-71.7979,Turks and Caicos Islands,10,Europe
9,29,Botswana,2020-05-21,1,-22.3285,24.6849,,19,Africa
21,42,Burundi,2020-05-21,1,-3.3731,29.9189,,20,Africa
345,585,Sierra Leone,2020-05-21,35,8.460555000000001,-11.779889,,205,Africa
42,72,Malawi,2020-05-21,3,-13.2543,34.3015,,27,Africa
0,13,United Kingdom,2020-05-21,0,-51.7963,-59.5236,Falkland Islands (Malvinas),13,Europe
0,1,France,2020-05-21,0,46.8852,-56.3159,Saint Pierre and Miquelon,1,Europe
473,481,South Sudan,2020-05-21,4,6.8770000000000024,31.307,,4,Africa
0,6,Western Sahara,2020-05-21,0,24.2155,-12.8858,,6,Africa
239,251,Sao Tome and Principe,2020-05-21,8,0.1864,6.6131,,4,Africa
159,197,Yemen,2020-05-21,33,15.552726999999999,48.516388,,5,Eastern Mediterranean
25,34,Comoros,2020-05-21,1,-11.6455,43.3333,,8,Africa
1836,2350,Tajikistan,2020-05-21,44,38.861,71.2761,,470,Europe
1,1,Lesotho,2020-05-21,0,-29.61,28.2336,,0,Africa
8015,9216,Afghanistan,2020-05-22,205,33.93911,67.709953,,996,Eastern Mediterranean
173,981,Albania,2020-05-22,31,41.1533,20.1683,,777,Europe
3080,7918,Algeria,2020-05-22,582,28.0339,1.6596,,4256,Africa
59,762,Andorra,2020-05-22,51,42.5063,1.5218,,652,Europe
40,60,Angola,2020-05-22,3,-11.2027,17.8739,,17,Africa
3,25,Antigua and Barbuda,2020-05-22,3,17.0608,-61.7964,,19,Americas
7154,10649,Argentina,2020-05-22,433,-38.4161,-63.6167,,3062,Americas
2980,5928,Armenia,2020-05-22,74,40.0691,45.0382,,2874,Europe
0,107,Australia,2020-05-22,3,-35.4735,149.0124,Australian Capital Territory,104,Western Pacific
385,3086,Australia,2020-05-22,48,-33.8688,151.2093,New South Wales,2653,Western Pacific
0,29,Australia,2020-05-22,0,-12.4634,130.8456,Northern Territory,29,Western Pacific
13,1060,Australia,2020-05-22,6,-27.4698,153.0251,Queensland,1041,Western Pacific
0,439,Australia,2020-05-22,4,-34.9285,138.6007,South Australia,435,Western Pacific
16,228,Australia,2020-05-22,13,-42.8821,147.3272,Tasmania,199,Western Pacific
96,1593,Australia,2020-05-22,18,-37.8136,144.9631,Victoria,1479,Western Pacific
3,557,Australia,2020-05-22,9,-31.9505,115.8605,Western Australia,545,Western Pacific
796,16436,Austria,2020-05-22,635,47.5162,14.5501,,15005,Europe
1410,3855,Azerbaijan,2020-05-22,46,40.1431,47.5769,,2399,Europe
42,97,Bahamas,2020-05-22,11,25.025885,-78.035889,,44,Americas
4306,8414,Bahrain,2020-05-22,12,26.0275,50.55,,4096,Eastern Mediterranean
23583,30205,Bangladesh,2020-05-22,432,23.685,90.3563,,6190,South-East Asia
13,90,Barbados,2020-05-22,7,13.1939,-59.5432,,70,Americas
21280,34303,Belarus,2020-05-22,190,53.7098,27.9534,,12833,Europe
32176,56511,Belgium,2020-05-22,9212,50.8333,4.469936,,15123,Europe
71,135,Benin,2020-05-22,3,9.3077,2.3158,,61,Africa
15,21,Bhutan,2020-05-22,0,27.5142,90.4336,,6,South-East Asia
4774,5579,Bolivia,2020-05-22,230,-16.2902,-63.5887,,575,Americas
617,2372,Bosnia and Herzegovina,2020-05-22,141,43.9159,17.6791,,1614,Europe
174412,330890,Brazil,2020-05-22,21048,-14.235,-51.9253,,135430,Americas
4,141,Brunei,2020-05-22,1,4.5353,114.7277,,136,Western Pacific
1478,2372,Bulgaria,2020-05-22,125,42.7339,25.4858,,769,Europe
90,814,Burkina Faso,2020-05-22,52,12.2383,-1.5616,,672,Africa
264,362,Cabo Verde,2020-05-22,3,16.5388,-23.0418,,95,Africa
1,123,Cambodia,2020-05-22,0,11.55,104.9167,,122,Western Pacific
2419,4400,Cameroon,2020-05-22,159,3.8480000000000003,11.5021,,1822,Africa
6666,6800,Canada,2020-05-22,134,53.9333,-116.5765,Alberta,0,Americas
2352,2507,Canada,2020-05-22,155,53.7267,-127.6476,British Columbia,0,Americas
285,292,Canada,2020-05-22,7,53.7609,-98.8139,Manitoba,0,Americas
121,121,Canada,2020-05-22,0,46.5653,-66.4619,New Brunswick,0,Americas
257,260,Canada,2020-05-22,3,53.1355,-57.6604,Newfoundland and Labrador,0,Americas
990,1048,Canada,2020-05-22,58,44.681999999999995,-63.7443,Nova Scotia,0,Americas
23956,26085,Canada,2020-05-22,2129,51.2538,-85.3232,Ontario,0,Americas
27,27,Canada,2020-05-22,0,46.5107,-63.4168,Prince Edward Island,0,Americas
42284,46150,Canada,2020-05-22,3866,52.9399,-73.5491,Quebec,0,Americas
620,627,Canada,2020-05-22,7,52.9399,-106.4509,Saskatchewan,0,Americas
461,479,Central African Republic,2020-05-22,0,6.6111,20.9394,,18,Africa
357,611,Chad,2020-05-22,58,15.4542,18.7322,,196,Africa
44473,70445,Chile,2020-05-22,630,-35.6751,-71.543,,25342,Americas
0,991,China,2020-05-22,6,31.8257,117.2264,Anhui,985,Western Pacific
5,593,China,2020-05-22,9,40.1824,116.4142,Beijing,579,Western Pacific
0,579,China,2020-05-22,6,30.0572,107.874,Chongqing,573,Western Pacific
0,356,China,2020-05-22,1,26.0789,117.9874,Fujian,355,Western Pacific
0,139,China,2020-05-22,2,35.7518,104.2861,Gansu,137,Western Pacific
3,1591,China,2020-05-22,8,23.3417,113.4244,Guangdong,1580,Western Pacific
0,254,China,2020-05-22,2,23.8298,108.7881,Guangxi,252,Western Pacific
0,147,China,2020-05-22,2,26.8154,106.8748,Guizhou,145,Western Pacific
1,169,China,2020-05-22,6,19.1959,109.7453,Hainan,162,Western Pacific
322,328,China,2020-05-22,6,39.549,116.1306,Hebei,0,Western Pacific
0,945,China,2020-05-22,13,47.861999999999995,127.7615,Heilongjiang,932,Western Pacific
1254,1276,China,2020-05-22,22,37.8957,114.9042,Henan,0,Western Pacific
32,1065,China,2020-05-22,4,22.3,114.2,Hong Kong,1029,Western Pacific
7,68135,China,2020-05-22,4512,30.9756,112.2707,Hubei,63616,Western Pacific
0,1019,China,2020-05-22,4,27.6104,111.7088,Hunan,1015,Western Pacific
17,217,China,2020-05-22,1,44.0935,113.9448,Inner Mongolia,199,Western Pacific
0,653,China,2020-05-22,0,32.9711,119.455,Jiangsu,653,Western Pacific
0,937,China,2020-05-22,1,27.614,115.7221,Jiangxi,936,Western Pacific
24,154,China,2020-05-22,2,43.6661,126.1923,Jilin,128,Western Pacific
3,149,China,2020-05-22,2,41.2956,122.6085,Liaoning,144,Western Pacific
0,45,China,2020-05-22,0,22.1667,113.55,Macau,45,Western Pacific
0,75,China,2020-05-22,0,37.2692,106.1655,Ningxia,75,Western Pacific
0,18,China,2020-05-22,0,35.7452,95.9956,Qinghai,18,Western Pacific
1,308,China,2020-05-22,3,35.1917,108.8701,Shaanxi,304,Western Pacific
1,788,China,2020-05-22,7,36.3427,118.1498,Shandong,780,Western Pacific
13,667,China,2020-05-22,7,31.201999999999998,121.4491,Shanghai,647,Western Pacific
0,198,China,2020-05-22,0,37.5777,112.2922,Shanxi,198,Western Pacific
2,563,China,2020-05-22,3,30.6171,102.7103,Sichuan,558,Western Pacific
2,192,China,2020-05-22,3,39.3054,117.323,Tianjin,187,Western Pacific
0,1,China,2020-05-22,0,31.6927,88.0924,Tibet,1,Western Pacific
0,76,China,2020-05-22,3,41.1129,85.2401,Xinjiang,73,Western Pacific
0,185,China,2020-05-22,2,24.974,101.48700000000001,Yunnan,183,Western Pacific
0,1268,China,2020-05-22,1,29.1832,120.0934,Zhejiang,1267,Western Pacific
13874,19131,Colombia,2020-05-22,682,4.5709,-74.2973,,4575,Americas
316,469,Congo (Brazzaville),2020-05-22,16,-0.228,15.8277,,137,Africa
1570,1945,Congo (Kinshasa),2020-05-22,63,-4.0383,21.7587,,312,Africa
301,911,Costa Rica,2020-05-22,10,9.7489,-83.7534,,600,Americas
1166,2341,Cote d'Ivoire,2020-05-22,29,7.54,-5.5471,,1146,Africa
133,2243,Croatia,2020-05-22,99,45.1,15.2,,2011,Europe
204,1916,Cuba,2020-05-22,81,21.521757,-77.78116700000002,,1631,Americas
349,927,Cyprus,2020-05-22,17,35.1264,33.4299,,561,Europe
2476,8813,Czechia,2020-05-22,312,49.8175,15.472999999999999,,6025,Europe
0,187,Denmark,2020-05-22,0,61.8926,-6.9118,Faroe Islands,187,Europe
0,11,Greenland,2020-05-22,0,71.7069,-42.6043,Greenland,11,Europe
905,11230,Denmark,2020-05-22,561,56.2639,9.5018,,9764,Europe
1196,2270,Djibouti,2020-05-22,10,11.8251,42.5903,,1064,Eastern Mediterranean
5961,13989,Dominican Republic,2020-05-22,456,18.7357,-70.1627,,7572,Americas
29215,35828,Ecuador,2020-05-22,3056,-1.8312,-78.1834,,3557,Americas
10705,15786,Egypt,2020-05-22,707,26.820553000000004,30.802497999999996,,4374,Eastern Mediterranean
1122,1725,El Salvador,2020-05-22,33,13.7942,-88.8965,,570,Americas
784,960,Equatorial Guinea,2020-05-22,11,1.6508,10.2679,,165,Africa
0,39,Eritrea,2020-05-22,0,15.1794,39.7823,,39,Africa
235,1807,Estonia,2020-05-22,64,58.5953,25.0136,,1508,Europe
104,225,Eswatini,2020-05-22,2,-26.5225,31.4659,,119,Africa
300,433,Ethiopia,2020-05-22,5,9.145,40.4897,,128,Africa
3,18,Fiji,2020-05-22,0,-17.7134,178.065,,15,Western Pacific
1431,6537,Finland,2020-05-22,306,61.92411,25.748151,,4800,Europe
119,261,France,2020-05-22,1,3.9339,-53.1258,French Guiana,141,Europe
0,60,France,2020-05-22,0,-17.6797,149.4068,French Polynesia,60,Europe
28,156,France,2020-05-22,13,16.265,-61.551,Guadeloupe,115,Europe
608,1521,France,2020-05-22,19,-12.8275,45.166244,Mayotte,894,Europe
0,18,France,2020-05-22,0,-20.904304999999997,165.618042,New Caledonia,18,Europe
37,449,France,2020-05-22,1,-21.1151,55.5364,Reunion,411,Europe
0,6,France,2020-05-22,0,17.9,-62.8333,Saint Barthelemy,6,Europe
4,40,France,2020-05-22,3,18.0708,-63.0501,St Martin,33,Europe
92,197,France,2020-05-22,14,14.6415,-61.0242,Martinique,91,Europe
88847,179645,France,2020-05-22,28241,46.2276,2.2137,,62557,Europe
1314,1728,Gabon,2020-05-22,12,-0.8037,11.6094,,402,Africa
11,25,Gambia,2020-05-22,1,13.4432,-15.3101,,13,Africa
216,723,Georgia,2020-05-22,12,42.3154,43.3569,,495,Europe
12418,179710,Germany,2020-05-22,8228,51.165690999999995,10.451526,,159064,Europe
4504,6486,Ghana,2020-05-22,31,7.9465,-1.0232,,1951,Africa
1331,2874,Greece,2020-05-22,169,39.0742,21.8243,,1374,Europe
2470,2743,Guatemala,2020-05-22,51,15.7835,-90.2308,,222,Americas
1473,3067,Guinea,2020-05-22,19,9.9456,-9.6966,,1575,Africa
60,127,Guyana,2020-05-22,10,4.860416000000002,-58.93018000000001,,57,Americas
765,812,Haiti,2020-05-22,25,18.9712,-72.2852,,22,Americas
10,12,Holy See,2020-05-22,0,41.9029,12.4534,,2,Europe
2871,3477,Honduras,2020-05-22,167,15.2,-86.2419,,439,Americas
1615,3678,Hungary,2020-05-22,476,47.1625,19.5033,,1587,Europe
2,1803,Iceland,2020-05-22,10,64.9631,-19.0208,,1791,Europe
69244,124794,India,2020-05-22,3726,20.593684,78.96288,,51824,South-East Asia
14413,20796,Indonesia,2020-05-22,1326,-0.7893,113.9213,,5057,South-East Asia
22076,131652,Iran,2020-05-22,7300,32.427908,53.68804599999999,,102276,Eastern Mediterranean
1285,3964,Iraq,2020-05-22,147,33.223191,43.679291,,2532,Eastern Mediterranean
1854,24506,Ireland,2020-05-22,1592,53.1424,-7.6921,,21060,Europe
2496,16690,Israel,2020-05-22,279,31.046051000000002,34.851612,,13915,Europe
59322,228658,Italy,2020-05-22,32616,41.87194,12.56738,,136720,Europe
344,544,Jamaica,2020-05-22,9,18.1096,-77.2975,,191,Americas
2544,16385,Japan,2020-05-22,836,36.204824,138.252924,,13005,Western Pacific
230,700,Jordan,2020-05-22,9,31.24,36.51,,461,Eastern Mediterranean
3788,7919,Kazakhstan,2020-05-22,35,48.0196,66.9237,,4096,Europe
731,1161,Kenya,2020-05-22,50,-0.0236,37.9062,,380,Africa
705,11165,South Korea,2020-05-22,266,35.90775700000001,127.766922,,10194,Western Pacific
13911,19564,Kuwait,2020-05-22,138,29.311659999999996,47.481766,,5515,Eastern Mediterranean
397,1350,Kyrgyzstan,2020-05-22,14,41.20438,74.766098,,939,Europe
296,1030,Latvia,2020-05-22,22,56.8796,24.6032,,712,Europe
397,1086,Lebanon,2020-05-22,26,33.8547,35.8623,,663,Eastern Mediterranean
89,249,Liberia,2020-05-22,24,6.4280550000000005,-9.429499,,136,Africa
0,82,Liechtenstein,2020-05-22,1,47.14,9.55,,81,Europe
432,1604,Lithuania,2020-05-22,61,55.1694,23.8813,,1111,Europe
124,3981,Luxembourg,2020-05-22,109,49.8153,6.1296,,3748,Europe
311,448,Madagascar,2020-05-22,2,-18.766947000000002,46.869107,,135,Africa
1163,7137,Malaysia,2020-05-22,115,4.210483999999999,101.97576600000001,,5859,Western Pacific
1161,1274,Maldives,2020-05-22,4,3.2028,73.2207,,109,South-East Asia
125,600,Malta,2020-05-22,6,35.9375,14.3754,,469,Europe
187,200,Mauritania,2020-05-22,6,21.0079,-10.9408,,7,Africa
0,332,Mauritius,2020-05-22,10,-20.348404000000002,57.552152,,322,Africa
13347,62527,Mexico,2020-05-22,6989,23.6345,-102.5528,,42191,Americas
3241,6847,Moldova,2020-05-22,237,47.4116,28.3699,,3369,Europe
3,97,Monaco,2020-05-22,4,43.7333,7.4167,,90,Europe
113,141,Mongolia,2020-05-22,0,46.8625,103.8467,,28,Western Pacific
1,324,Montenegro,2020-05-22,9,42.708678000000006,19.37439,,314,Europe
2758,7332,Morocco,2020-05-22,197,31.7917,-7.0926,,4377,Eastern Mediterranean
5,19,Namibia,2020-05-22,0,-22.9576,18.4904,,14,Africa
443,516,Nepal,2020-05-22,3,28.1667,84.25,,70,South-East Asia
3,101,Netherlands,2020-05-22,3,12.5211,-69.9683,Aruba,95,Europe
1,16,Netherlands,2020-05-22,1,12.1696,-68.99,Curacao,14,Europe
3,77,Netherlands,2020-05-22,15,18.0425,-63.0548,Sint Maarten,59,Europe
39100,44888,Netherlands,2020-05-22,5788,52.1326,5.2913,,0,Europe
28,1504,New Zealand,2020-05-22,21,-40.9006,174.886,,1455,Western Pacific
63,279,Nicaragua,2020-05-22,17,12.865416,-85.207229,,199,Americas
113,937,Niger,2020-05-22,60,17.607789,8.081666,,764,Africa
5033,7261,Nigeria,2020-05-22,221,9.082,8.6753,,2007,Africa
422,1921,North Macedonia,2020-05-22,112,41.6086,21.7453,,1387,Europe
370,8332,Norway,2020-05-22,235,60.472,8.4689,,7727,Europe
4939,6794,Oman,2020-05-22,34,21.512583,55.92325500000001,,1821,Eastern Mediterranean
34683,52437,Pakistan,2020-05-22,1101,30.3753,69.3451,,16653,Eastern Mediterranean
3697,10267,Panama,2020-05-22,295,8.538,-80.7821,,6275,Americas
0,8,Papua New Guinea,2020-05-22,0,-6.314993,143.95555,,8,Western Pacific
563,838,Paraguay,2020-05-22,11,-23.4425,-58.4438,,264,Americas
63606,111698,Peru,2020-05-22,3244,-9.19,-75.0152,,44848,Americas
9648,13597,Philippines,2020-05-22,857,12.879721,121.77401699999999,,3092,Western Pacific
10906,20619,Poland,2020-05-22,982,51.9194,19.1451,,8731,Europe
21321,30200,Portugal,2020-05-22,1289,39.3999,-8.2245,,7590,Europe
32569,40481,Qatar,2020-05-22,19,25.3548,51.1839,,7893,Eastern Mediterranean
5769,17712,Romania,2020-05-22,1166,45.9432,24.9668,,10777,Europe
223374,326448,Russia,2020-05-22,3249,61.52401,105.31875600000001,,99825,Europe
99,321,Rwanda,2020-05-22,0,-1.9403,29.8739,,222,Africa
0,18,Saint Lucia,2020-05-22,0,13.9094,-60.9789,,18,Americas
4,18,Saint Vincent and the Grenadines,2020-05-22,0,12.9843,-61.2872,,14,Americas
366,661,San Marino,2020-05-22,41,43.9424,12.4578,,254,Europe
28352,67719,Saudi Arabia,2020-05-22,364,23.885942,45.079162,,39003,Eastern Mediterranean
1565,2909,Senegal,2020-05-22,33,14.4974,-14.4524,,1311,Africa
5246,11024,Serbia,2020-05-22,237,44.0165,21.0059,,5541,Europe
0,11,Seychelles,2020-05-22,0,-4.6796,55.492,,11,Africa
17408,30426,Singapore,2020-05-22,23,1.2833,103.8333,,12995,Western Pacific
219,1503,Slovakia,2020-05-22,28,48.669,19.699,,1256,Europe
22,1468,Slovenia,2020-05-22,106,46.1512,14.9955,,1340,Europe
1329,1594,Somalia,2020-05-22,61,5.152149,46.199616,,204,Eastern Mediterranean
9624,20125,South Africa,2020-05-22,397,-30.5595,22.9375,,10104,Africa
55820,234824,Spain,2020-05-22,28628,40.463667,-3.7492199999999998,,150376,Europe
439,1068,Sri Lanka,2020-05-22,9,7.873054,80.77179699999998,,620,South-East Asia
2869,3378,Sudan,2020-05-22,137,12.8628,30.2176,,372,Eastern Mediterranean
1,11,Suriname,2020-05-22,1,3.9193,-56.0278,,9,Americas
28884,32809,Sweden,2020-05-22,3925,60.128161,18.643501,,0,Europe
904,30707,Switzerland,2020-05-22,1903,46.8182,8.2275,,27900,Europe
